Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS_LIM,86.00044249999999,25409,12031
DFS,301.99956890000004,127501,150609
DFS_LIM,321.0000992,133209,150609
DFS,180.9997559,67614,139800
DFS_LIM,191.9999123,73452,139800
DFS,324.9998093,152951,73178
DFS_LIM,352.0014286,161267,73178
DFS,312.9863739,140262,132262
DFS_LIM,269.99998089999997,112617,132262
DFS,386.0013485,193108,38012
DFS_LIM,405.99894520000004,197183,38012
DFS,207.9999447,86101,78707
DFS_LIM,248.0003834,105841,78707
DFS,391.99995989999996,190005,99879
DFS_LIM,259.9999905,112414,99879
DFS,237.000227,107724,44394
DFS_LIM,238.9993668,107742,44394
DFS,332.000494,159800,36501
DFS_LIM,373.99911879999996,179988,36501
DFS,133.99958610000002,45411,95611
DFS_LIM,145.99967,50687,95611
DFS,100.0003815,27365,88231
DFS_LIM,236.9992733,103501,88231
DFS,64.0001297,11438,27076
DFS_LIM,97.0041752,28983,27076
DFS,166.99981689999998,59223,129307
DFS_LIM,193.000555,70526,129307
DFS,169.99983790000002,71929,31461
DFS_LIM,269.0000534,123188,31461
DFS,157.0007801,59408,48384
DFS_LIM,162.9874706,60283,48384
DFS,86.9998932,22044,26686
DFS_LIM,103.020668,29580,26686
DFS,327.9898167,159228,48214
DFS_LIM,111.99998860000001,35922,48214
DFS,232.9871655,94435,107326
DFS_LIM,240.9999371,96129,107326
DFS,287.0008945,120589,158912
DFS_LIM,296.0011959,123470,158912
DFS,200.01006130000002,87538,54549
DFS_LIM,361.0010147,175023,54549
DFS,252.9997826,104275,122291
DFS_LIM,241.0023212,93376,122291
DFS,257.00116160000005,118875,70501
DFS_LIM,249.99761579999998,111010,70501
DFS,373.00109860000003,181891,91964
DFS_LIM,387.0005608,186315,91964
DFS,150.0000954,57942,70162
DFS_LIM,173.0010509,68806,70162
DFS,312.99972529999997,149748,86679
DFS_LIM,352.0009518,165020,86679
DFS,125.99968910000001,39276,91026
DFS_LIM,131.9992542,43095,91026
DFS,339.9994373,161768,99053
DFS_LIM,355.9987545,165009,99053
DFS,140.0001049,51743,71908
DFS_LIM,146.00014689999998,52971,71908
DFS,263.99993900000004,122348,63875
DFS_LIM,314.9998188,148054,63875
DFS,187.00051309999998,76467,79381
DFS_LIM,198.9998817,80047,79381
DFS,258.0010891,119710,51614
DFS_LIM,163.99979589999998,65518,51614
DFS,107.9998016,31275,63113
DFS_LIM,145.9994316,51366,63113
DFS,101.9990444,26453,61693
DFS_LIM,112.0011806,32230,61693
DFS,299.99995229999996,134877,135846
DFS_LIM,314.9869442,137435,135846
DFS,231.0020924,92936,124378
DFS_LIM,268.9988613,110744,124378
DFS,260.999918,103965,152879
DFS_LIM,276.9873142,109774,152879
DFS,363.99984359999996,165352,143724
DFS_LIM,376.9993782,168830,143724
DFS,210.9999657,92802,50731
DFS_LIM,223.98710250000002,97322,50731
DFS,230.99899290000002,94719,121273
DFS_LIM,238.0001545,95273,121273
DFS,168.00069810000002,70445,20003
DFS_LIM,206.0000896,87883,20003
DFS,310.00041960000004,150848,43866
DFS_LIM,318.0105686,151205,43866
DFS,97.0008373,31579,27619
DFS_LIM,101.0010242,32671,27619
DFS,211.9984627,84974,110750
DFS_LIM,276.0000229,119706,110750
DFS,157.999754,58088,91638
DFS_LIM,162.0013714,58832,91638
DFS,221.0013866,85666,153980
DFS_LIM,223.0005264,84380,153980
DFS,269.99926569999997,116187,119007
DFS_LIM,288.0005836,122546,119007
DFS,246.9987869,103928,108302
DFS_LIM,251.0001659,105038,108302
DFS,151.0004997,55386,80794
DFS_LIM,162.0008945,60418,80794
DFS,377.0003319,185450,56987
DFS_LIM,380.9998035,181283,56987
DFS,305.0005436,138345,141198
DFS_LIM,256.0002804,107115,141198
DFS,370.00060080000003,183281,21034
DFS_LIM,404.0000439,199277,21034
DFS,105.0002575,31491,36812
DFS_LIM,245.00083919999997,109273,36812
DFS,297.00040820000004,134604,110274
DFS_LIM,300.000906,134908,110274
DFS,235.9998226,102916,87656
DFS_LIM,250.99968909999998,108739,87656
DFS,258.99863239999996,116065,118097
DFS_LIM,268.9995766,116491,118097
DFS,342.0000076,158713,121815
DFS_LIM,355.00001910000003,161310,121815
DFS,371.999979,164775,198862
DFS_LIM,383.9988708,168048,198862
DFS,316.0002232,151933,55758
DFS_LIM,183.000803,72013,55758
DFS,273.9999294,116313,144760
DFS_LIM,346.99940680000003,154889,144760
DFS,177.0000458,69646,86462
DFS_LIM,159.001112,57988,86462
DFS,106.9996357,33978,36018
DFS_LIM,115.000248,37792,36018
DFS,328.99904250000003,148340,123247
DFS_LIM,345.0000286,154328,123247
DFS,346.99916840000003,167676,44476
DFS_LIM,360.0001335,169030,44476
DFS,190.0000572,77446,72370
DFS_LIM,183.0005646,72777,72370
DFS,71.999073,16661,16169
DFS_LIM,72.9997158,17104,16169
DFS,210.9999657,81807,113683
DFS_LIM,258.988142,107179,113683
DFS,273.9999294,122979,131736
DFS_LIM,307.9998493,138785,131736
DFS,232.0001125,106186,23783
DFS_LIM,118.00003050000001,38833,23783
DFS,309.0000153,143510,74579
DFS_LIM,322.00026510000004,148301,74579
DFS,94.99955179999999,27307,43026
DFS_LIM,96.00019449999999,27519,43026
DFS,178.9987087,66037,140500
DFS_LIM,183.9990616,66403,140500
DFS,353.00040249999995,167164,60430
DFS_LIM,351.000309,162882,60430
DFS,242.9995537,106170,85188
DFS_LIM,260.9860897,112108,85188
DFS,67.00015069999999,13598,31814
DFS_LIM,85.003376,24387,31814
DFS,287.99963,125811,104142
DFS_LIM,346.9996452,154627,104142
DFS,144.00053020000001,51864,63303
DFS_LIM,151.0007381,54296,63303
DFS,274.00016780000004,120308,137204
DFS_LIM,281.001091,120359,137204
DFS,297.0116138,144144,47467
DFS_LIM,303.9999008,144951,47467
DFS,73.99773599999999,15244,51910
DFS_LIM,78.99999620000001,18026,51910
DFS,162.99963,60438,101227
DFS_LIM,360.00108720000003,167126,101227
DFS,298.00057410000005,140395,55708
DFS_LIM,322.0000267,150772,55708
DFS,321.9997883,155980,32859
DFS_LIM,338.00005910000004,159230,32859
DFS,288.0003452,120304,132392
DFS_LIM,301.0005951,123846,132392
DFS,68.000555,14003,20121
DFS_LIM,69.9999332,14199,20121
DFS,390.0132179,193010,30047
DFS_LIM,403.9998055,194766,30047
DFS,390.00082019999996,192210,73831
DFS_LIM,233.0000401,99114,73831
DFS,171.0002422,60439,126369
DFS_LIM,211.0006809,79797,126369
DFS,345.0000286,165327,77877
DFS_LIM,395.9999084,187803,77877
DFS,202.0001411,78081,107489
DFS_LIM,285.9997749,122990,107489
DFS,107.0001125,33138,42402
DFS_LIM,215.000391,93407,42402
DFS,120.0006008,36965,48307
DFS_LIM,128.99923320000002,43086,48307
DFS,362.9992008,179574,39767
DFS_LIM,408.9865685,197900,39767
DFS,359.00068280000005,166559,106548
DFS_LIM,361.00006099999996,164036,106548
DFS,182.0008755,72885,68536
DFS_LIM,223.00124169999998,94108,68536
DFS,329.000473,144513,96876
DFS_LIM,345.000267,150450,96876
DFS,391.99995989999996,185628,109078
DFS_LIM,393.0008411,186018,109078
DFS,368.00003050000004,159785,213072
DFS_LIM,380.0001144,163479,213072
DFS,150.0000954,53282,70856
DFS_LIM,163.0005836,59380,70856
DFS,126.00016589999998,44344,19179
DFS_LIM,386.0006332,185220,19179
DFS,357.9874039,167029,121485
DFS_LIM,364.000082,167077,121485
DFS,110.9998226,34731,40678
DFS_LIM,315.0005341,147874,40678
DFS,221.9998837,100750,34059
DFS_LIM,229.99954219999998,102298,34059
DFS,346.50683399999997,155020,178444
DFS_LIM,359.98702049999997,157296,178444
DFS,231.9993973,100716,58154
DFS_LIM,239.0127182,101771,58154
DFS,207.00097079999998,81276,128700
DFS_LIM,259.0110302,107966,128700
DFS,285.0008011,128339,58716
DFS_LIM,290.0002003,129531,58716
DFS,305.0010204,129449,193540
DFS_LIM,316.0002232,130681,193540
DFS,346.99893,164536,53996
DFS_LIM,142.0125961,46390,53996
DFS,365.9994602,172854,107886
DFS_LIM,212.0006084,80215,107886
DFS,116.0008907,39545,45683
DFS_LIM,119.99964709999999,39715,45683
DFS,67.00015069999999,12409,29462
DFS_LIM,68.9992905,12555,29462
DFS,242.000103,97768,142631
DFS_LIM,293.9989567,124108,142631
DFS,299.0002632,140145,51751
DFS_LIM,229.0127277,98183,51751
DFS,185.00018120000001,73190,116464
DFS_LIM,224.9987125,92605,116464
DFS,263.00072670000003,114665,123528
DFS_LIM,273.9999294,116969,123528
DFS,355.00025750000003,171244,97790
DFS_LIM,367.9997921,175414,97790
DFS,226.9992828,100536,101169
DFS_LIM,235.99910739999999,101060,101169
DFS,141.9999599,54323,23727
DFS_LIM,256.99996949999996,117373,23727
DFS,163.9993191,64405,73309
DFS_LIM,175.999403,69785,73309
DFS,248.9993572,111435,99813
DFS_LIM,295.0005531,134011,99813
DFS,190.9999847,81101,35219
DFS_LIM,197.0005035,81347,35219
DFS,290.9867764,130145,82561
DFS_LIM,379.99987600000003,175797,82561
