Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
BA*,0.7760002613,52947,1168
EBA*,0.9499971867,98441,1184
DIJKSTRA,0.9920008183,229766,1168
DFS_NORMAL,0.5629992485,83835,119630
DFS_LIM,0.2779996395,101715,117480
BFS,0.520001173,233039,3308
A*,1.0539982319,169334,1030
BA*,0.6480021477,21955,1030
EBA*,0.7050032616,39847,1032
DIJKSTRA,1.0010006428,232902,1030
DFS_NORMAL,0.6490013599,125407,174922
DFS_LIM,0.339001894,125535,163430
BFS,0.4719998837,208487,2648
A*,0.6409988403,82862,900
BA*,0.6630003452,29180,900
EBA*,0.6809959412,31541,910
DIJKSTRA,0.8050000668,183386,900
DFS_NORMAL,0.5039994717,63542,125174
DFS_LIM,0.2179939747,65920,125182
BFS,0.3839993477,170700,2308
A*,0.7790033817,103716,1198
BA*,0.7020008564,40250,1244
EBA*,0.851000309,73794,1204
DIJKSTRA,0.9549977779,228279,1198
DFS_NORMAL,0.7659990788,179433,291760
DFS_LIM,0.4729976654,180001,291216
BFS,0.5180015564,232107,4972
A*,0.3769979477,21482,617
BA*,0.6470022202,18800,617
EBA*,0.6510031223,24343,621
DIJKSTRA,0.7410008907,163716,617
DFS_NORMAL,0.142999649,34081,103279
DFS_LIM,0.4320006371,34869,102797
BFS,0.3919997215,170991,1319
A*,0.5319986343,58212,876
BA*,0.7110044956,37883,894
EBA*,0.7850005627,56316,896
DIJKSTRA,0.8709988594,201090,876
DFS_NORMAL,0.1010005474,16717,41704
DFS_LIM,0.0939984322,16768,41704
BFS,0.4630017281,206204,1854
A*,0.421998024,35097,650
BA*,0.6719999313,32374,658
EBA*,0.6940000057,34634,658
DIJKSTRA,0.7149989605,156034,650
DFS_NORMAL,0.4950020313,55943,129290
DFS_LIM,0.4999988079,225224,18774
BFS,0.3700008392,157043,3994
A*,1.2880029678,215161,1240
BA*,0.7680037022,50076,1278
EBA*,0.9209983349,86353,1252
DIJKSTRA,1.0079989433,234510,1240
DFS_NORMAL,0.7319960594,155311,245474
DFS_LIM,0.4169995785,154122,240850
BFS,0.518999815,230245,3146
A*,0.8590006828,126582,950
BA*,0.7000021935,35419,950
EBA*,0.7960004807,57290,950
DIJKSTRA,0.922996521,217395,950
DFS_NORMAL,0.6979720592,142875,199948
DFS_LIM,0.3859994411,142189,196982
BFS,0.4099998474,183630,1096
A*,0.3630027771,20223,505
BA*,0.6249978542,15006,523
EBA*,0.6609978676,29047,507
DIJKSTRA,0.7919988632,172199,505
DFS_NORMAL,0.7209982872,153376,230321
DFS_LIM,0.4050023556,151062,236465
BFS,0.3789989948,163851,3069
A*,0.5030012131,48317,714
BA*,0.7240018845,41602,764
EBA*,0.7140002251,40970,778
DIJKSTRA,0.9900028706,225135,714
DFS_NORMAL,0.0680003166,4806,8628
DFS_LIM,0.4239966869,41450,37958
BFS,0.5180008411,223973,1330
A*,1.0390005112,155200,1163
BA*,0.7450008392,48136,1163
EBA*,0.8949971199,85741,1197
DIJKSTRA,0.9599993229,230730,1163
DFS_NORMAL,0.7569999695,172710,281007
DFS_LIM,0.4849996567,177472,276285
BFS,0.4980003834,226346,3049
A*,0.5950009823,74622,815
BA*,0.7510011196,49449,853
EBA*,0.7740018368,53259,851
DIJKSTRA,0.9419996738,214023,815
DFS_NORMAL,0.57299757,86531,95183
DFS_LIM,0.2670004368,97036,79369
BFS,0.4889979362,198108,1471
A*,0.6469995975,78338,1040
BA*,0.7340013981,44985,1048
EBA*,0.7930004597,60666,1074
DIJKSTRA,0.9610004425,229384,1040
DFS_NORMAL,0.7549993992,165601,260146
DFS_LIM,0.4439992905,165890,256256
BFS,0.5119991302,233126,3346
A*,0.5099987984,54251,806
BA*,0.6910011768,32029,812
EBA*,0.7279999256,42833,806
DIJKSTRA,0.9890005589,223083,806
DFS_NORMAL,0.5970020294,102035,135000
DFS_LIM,0.2920041084,105786,118134
BFS,0.5189979076,224735,3584
A*,0.5259997845,57476,856
BA*,0.7189996243,39904,856
EBA*,0.7649996281,47929,856
DIJKSTRA,0.930003643,213222,856
DFS_NORMAL,0.5220010281,70176,78126
DFS_LIM,0.0890023708,17293,11718
BFS,0.4760041237,207706,3252
A*,0.3259973526,12955,386
BA*,0.6069967747,13553,400
EBA*,0.6229999065,15291,410
DIJKSTRA,0.4360034466,79191,386
DFS_NORMAL,0.639998436,120177,130132
DFS_LIM,0.1939997673,60941,70044
BFS,0.2070012093,78338,414
A*,0.6079947948,72115,1017
BA*,0.7339999676,44859,1051
EBA*,0.9340045452,92431,1043
DIJKSTRA,0.9720013142,229934,1017
DFS_NORMAL,0.7769973278,180380,260793
DFS_LIM,0.4610016346,181185,259309
BFS,0.5210025311,233802,4429
A*,0.4210014343,31537,544
BA*,0.6830017567,26372,548
EBA*,0.6649997234,25231,554
DIJKSTRA,0.6520004272,138634,544
DFS_NORMAL,0.8160002232,217367,144498
DFS_LIM,0.5000016689,217335,144242
BFS,0.3040006161,130085,1868
A*,0.361998558,18029,496
BA*,0.6660017967,30868,496
EBA*,0.67000103,32284,496
DIJKSTRA,0.6280016899,134950,496
DFS_NORMAL,0.6799991131,131917,216746
DFS_LIM,0.3720016479,137977,224634
BFS,0.3269991875,140143,2008
A*,0.5749988556,55178,914
BA*,0.6950001717,25436,956
EBA*,0.7850012779,51701,926
DIJKSTRA,0.995998621,231205,914
DFS_NORMAL,0.7789986134,220398,95324
DFS_LIM,0.506000042,219143,97054
BFS,0.5149970055,234085,3168
A*,0.5450019836,59941,926
BA*,0.7179994583,40422,934
EBA*,0.8879973888,80290,928
DIJKSTRA,0.849998951,194673,926
DFS_NORMAL,0.4840018749,50488,115342
DFS_LIM,0.1749994755,52540,115224
BFS,0.4380021095,195014,2650
A*,0.4890007973,47189,837
BA*,0.6979999542,33208,841
EBA*,0.7720022202,51534,837
DIJKSTRA,0.7510037422,167469,837
DFS_NORMAL,0.4720010757,60372,128953
DFS_LIM,0.1949994564,62601,128695
BFS,0.3919997215,171955,2831
A*,0.4570000172,44139,760
BA*,0.6650035381,29154,760
EBA*,0.8509981632,72292,770
DIJKSTRA,0.7849998474,182527,760
DFS_NORMAL,0.7540018559,216249,139916
DFS_LIM,0.2330000401,80890,156116
BFS,0.4199984074,183660,1732
A*,0.6370003223,75692,1060
BA*,0.7339999676,39509,1060
EBA*,0.8440003395,72391,1084
DIJKSTRA,0.9699988365,224091,1060
DFS_NORMAL,0.7710001469,175176,269886
DFS_LIM,0.4569995403,175994,256684
BFS,0.5220034122,227133,3582
A*,0.6410007477,80260,878
BA*,0.6060013771,18405,878
EBA*,0.7120006084,43078,894
DIJKSTRA,0.8929998875,209059,878
DFS_NORMAL,0.5789995193,92746,123876
DFS_LIM,0.2680003643,94707,120404
BFS,0.4459986687,198268,2168
A*,0.3199994564,10391,397
BA*,0.5909976959,8819,417
EBA*,0.5819969177,8866,397
DIJKSTRA,0.5080001354,99013,397
DFS_NORMAL,0.8289997578,216664,138995
DFS_LIM,0.5179994106,214752,146937
BFS,0.2650001049,108208,2327
A*,0.5860009193,65134,995
BA*,0.7830002308,56329,1003
EBA*,0.9849972725,103187,1033
DIJKSTRA,0.971000433,228430,995
DFS_NORMAL,0.8030052185,199678,172231
DFS_LIM,0.4940001965,195569,167119
BFS,0.5119996071,232968,2911
A*,0.3610026836,20302,590
BA*,0.6109988689,16053,594
EBA*,0.6459999084,24685,590
DIJKSTRA,0.6439986229,140550,590
DFS_NORMAL,0.6919972897,135262,196412
DFS_LIM,0.3759949207,136323,188476
BFS,0.3600020409,154078,1116
A*,0.4480004311,40810,883
BA*,0.706001997,41487,883
EBA*,0.8819980621,81885,897
DIJKSTRA,0.9200007915,215092,883
DFS_NORMAL,0.7509973049,167539,253223
DFS_LIM,0.4440000057,167808,248387
BFS,0.4969995022,222371,2587
A*,0.498003006,48175,832
BA*,0.7020020485,33595,832
EBA*,0.7900011539,57375,856
DIJKSTRA,0.8729999065,196953,832
DFS_NORMAL,0.8160007,234714,8448
DFS_LIM,0.5059995651,234226,5618
BFS,0.4799995422,205508,1828
A*,0.4439995289,35917,929
BA*,0.6379973888,22167,951
EBA*,0.8419992924,75398,929
DIJKSTRA,0.7900021076,179546,929
DFS_NORMAL,0.5519998074,81739,91029
DFS_LIM,0.2479994297,83340,83023
BFS,0.4430003166,189541,1585
A*,0.41299963,31504,604
BA*,0.6140015125,18398,614
EBA*,0.6339962482,24217,622
DIJKSTRA,0.80200243,175016,604
DFS_NORMAL,0.6860001087,134761,213142
DFS_LIM,0.4060015678,151071,205694
BFS,0.3830022812,165351,1260
A*,0.3260006905,12444,573
BA*,0.6249945164,20851,577
EBA*,0.6500000954,22387,595
DIJKSTRA,0.8519997597,188692,573
DFS_NORMAL,0.8030002117,220610,79107
DFS_LIM,0.5039973259,225375,75695
BFS,0.4549984932,199351,961
A*,0.6499969959,79785,979
BA*,0.8529994488,64101,1009
EBA*,0.9389998913,89756,999
