Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS_LIM,0.9999275,593,150
DFS,1.0001659,208,331
DFS_LIM,1.0030270000000001,266,95
DFS,1.0001659,198,243
DFS_LIM,0.0,248,481
DFS,2.0000934999999997,682,818
DFS_LIM,1.999855,790,176
DFS,1.0006428,309,408
DFS_LIM,0.9994507,619,350
DFS,0.9999275,285,886
DFS_LIM,0.0,401,322
DFS,0.9996891,476,658
DFS_LIM,1.0001659,592,86
DFS,0.9996891,583,971
DFS_LIM,1.0023117,591,419
DFS,0.9999275,740,326
DFS_LIM,1.0035038,765,482
DFS,0.9996891,776,165
DFS_LIM,1.0008812,571,93
DFS,1.0001659,284,307
DFS_LIM,0.9999275,428,651
DFS,0.9999275,191,190
DFS_LIM,1.0032654,333,116
DFS,1.0004044,474,494
DFS_LIM,2.0005702999999997,671,484
DFS,0.9996891,503,924
DFS_LIM,1.0004044,529,104
DFS,0.9999275,515,295
DFS_LIM,0.9999275,513,251
DFS,0.9999275,808,450
DFS_LIM,0.9999275,582,156
DFS,1.0004044,362,987
DFS_LIM,1.0004044,438,129
DFS,0.0,33,37
DFS_LIM,0.0,74,37
DFS,0.9999275,624,564
DFS_LIM,1.0011196,664,282
DFS,1.0001659,510,344
DFS_LIM,1.0032654,503,40
DFS,0.9989738,646,1016
DFS_LIM,1.0027885,662,970
DFS,0.0,157,147
DFS_LIM,1.0027885,460,217
DFS,0.9996891,330,331
DFS_LIM,1.0020733,619,53
DFS,0.0,179,124
DFS_LIM,0.0,226,112
DFS,0.9999275,265,643
DFS_LIM,0.0,412,585
DFS,0.9999275,811,183
DFS_LIM,0.0,242,109
DFS,0.9994507,608,541
DFS_LIM,0.9996891,639,613
DFS,1.0001659,555,259
DFS_LIM,2.0003319,571,151
DFS,0.9999275,743,643
DFS_LIM,0.9996891,719,317
DFS,0.9999275,377,340
DFS_LIM,2.0000934999999997,565,908
DFS,1.999855,667,995
DFS_LIM,0.0,59,57
DFS,0.9989738,342,857
DFS_LIM,1.0027885,534,669
DFS,1.0004044,483,448
DFS_LIM,0.0,234,76
DFS,1.0001659,266,777
DFS_LIM,1.0030270000000001,589,111
DFS,0.9994507,709,638
DFS_LIM,1.0027885,768,324
DFS,0.9996891,565,1130
DFS_LIM,1.0004044,479,384
DFS,0.0,93,483
DFS_LIM,1.0025501,484,483
DFS,0.0,181,524
DFS_LIM,0.0,57,314
DFS,0.9996891,603,133
DFS_LIM,1.0027885,426,127
DFS,2.0000934999999997,810,567
DFS_LIM,1.9996165999999997,812,553
DFS,1.999855,753,676
DFS_LIM,1.0011196,319,172
DFS,1.0006428,372,369
DFS_LIM,0.0,348,217
DFS,1.999855,663,437
DFS_LIM,1.0006428,104,23
DFS,1.0004044,552,1023
DFS_LIM,1.0001659,698,1053
DFS,0.0,371,318
DFS_LIM,1.0004044,389,196
DFS,0.0,339,459
DFS_LIM,1.0030270000000001,486,217
DFS,0.9999275,387,663
DFS_LIM,1.0030270000000001,461,541
DFS,0.9999275,508,338
DFS_LIM,2.0003319,739,170
DFS,0.9996891,395,649
DFS_LIM,1.0023117,528,473
DFS,0.9996891,375,706
DFS_LIM,1.0001659,432,180
DFS,1.999855,770,416
DFS_LIM,1.0030270000000001,527,456
DFS,0.0,183,177
DFS_LIM,1.0025501,433,241
DFS,0.9996891,264,217
DFS_LIM,1.0011196,280,127
DFS,0.9999275,484,682
DFS_LIM,0.9999275,427,132
DFS,0.9999275,478,716
DFS_LIM,1.0025501,392,176
DFS,0.0,142,420
DFS_LIM,1.0025501,486,684
DFS,0.9999275,225,713
DFS_LIM,0.0,420,701
DFS,2.0003319,652,611
DFS_LIM,1.9993782,725,547
DFS,0.9994507,631,289
DFS_LIM,1.0023117,812,235
DFS,1.0001659,422,296
DFS_LIM,1.0004044,587,268
DFS,1.0001659,623,978
DFS_LIM,0.9996891,718,138
DFS,0.9989738,239,297
DFS_LIM,0.0,145,77
DFS,0.9999275,174,97
DFS_LIM,0.0,280,97
DFS,1.999855,675,488
DFS_LIM,2.0003319,811,488
DFS,0.9999275,273,244
DFS_LIM,1.0027885,305,264
DFS,1.0001659,386,590
DFS_LIM,1.0023117,695,386
