Algorithm_name,Execution Time (ms),Searched Cells,Total Path Cost
DFS_LIM,1.0018349,437,316
DFS,0.9999275,616,434
DFS_LIM,1.0020733,632,434
DFS,1.999855,715,296
DFS_LIM,1.0006428,727,296
DFS,0.0,339,471
DFS_LIM,2.0005702999999997,732,471
DFS,1.0001659,496,286
DFS_LIM,1.0006428,506,286
DFS,0.9989738,645,811
DFS_LIM,1.0020733,629,811
DFS,1.9977093,738,534
DFS_LIM,0.9999275,577,534
DFS,2.0000934999999997,527,335
DFS_LIM,2.0010471,741,335
DFS,0.9996891,480,302
DFS_LIM,1.0006428,548,552
DFS,1.9996165999999997,659,234
DFS_LIM,1.0027885,706,234
DFS,0.0,111,139
DFS_LIM,0.0,245,139
DFS,0.9996891,626,1163
DFS_LIM,1.0008812,672,1163
DFS,0.9996891,329,429
DFS_LIM,1.0004044,535,531
DFS,2.0003319,767,269
DFS_LIM,2.0000934999999997,672,269
DFS,1.999855,672,1110
DFS_LIM,2.0000934999999997,591,836
DFS,0.0,253,174
DFS_LIM,1.0018349,472,174
DFS,1.0001659,542,241
DFS_LIM,0.9999275,470,241
DFS,1.0001659,506,533
DFS_LIM,1.0006428,508,533
DFS,0.0,399,277
DFS_LIM,1.0020733,437,277
DFS,0.0,137,175
DFS_LIM,0.0,256,175
DFS,0.9999275,615,433
DFS_LIM,0.9999275,586,165
DFS,0.0,373,387
DFS_LIM,2.0000934999999997,711,387
DFS,2.0000934999999997,768,721
DFS_LIM,1.999855,699,181
DFS,0.0,379,840
DFS_LIM,2.0000934999999997,712,840
DFS,1.0001659,708,681
DFS_LIM,1.0020733,485,681
DFS,0.0,107,105
DFS_LIM,0.0,218,105
DFS,0.9999275,543,471
DFS_LIM,1.0025501,753,471
DFS,1.0001659,376,874
DFS_LIM,1.999855,668,874
DFS,0.0,364,861
DFS_LIM,2.0000934999999997,454,861
DFS,0.9999275,278,620
DFS_LIM,1.0030270000000001,488,620
DFS,0.9992123,323,793
DFS_LIM,1.0004044,650,793
DFS,1.0001659,488,1022
DFS_LIM,1.0020733,581,1022
DFS,0.0,179,796
DFS_LIM,0.0,179,796
DFS,0.9999275,455,645
DFS_LIM,1.9996165999999997,753,645
DFS,0.0,140,116
DFS_LIM,0.9989738,313,116
DFS,0.9999275,526,752
DFS_LIM,1.0020733,768,752
DFS,1.0006428,320,988
DFS_LIM,0.9999275,550,988
DFS,0.9999275,775,393
DFS_LIM,1.0018349,783,393
DFS,1.999855,695,416
DFS_LIM,2.0010471,775,416
DFS,0.9999275,514,291
DFS_LIM,1.0020733,447,801
DFS,0.9999275,389,406
DFS_LIM,1.0023117,674,406
DFS,0.0,258,384
DFS_LIM,1.0020733,587,384
DFS,0.9996891,694,860
DFS_LIM,0.0,124,54
DFS,0.9989738,669,306
DFS_LIM,1.0025501,777,414
DFS,1.9991397999999998,765,239
DFS_LIM,1.0025501,452,239
DFS,0.9999275,705,372
DFS_LIM,0.9999275,764,372
DFS,1.0001659,263,421
DFS_LIM,1.0025501,308,421
DFS,0.9999275,516,629
DFS_LIM,1.0023117,632,629
DFS,0.9999275,149,209
DFS_LIM,1.0004044,330,209
DFS,1.0030270000000001,417,635
DFS_LIM,1.9991397999999998,559,635
DFS,0.9999275,144,250
DFS_LIM,1.0027885,347,250
DFS,0.9999275,390,396
DFS_LIM,1.0032654,707,396
DFS,0.9999275,390,593
DFS_LIM,1.0015965,631,593
DFS,1.0001659,514,562
DFS_LIM,1.0027885,797,288
DFS,0.0,383,848
DFS_LIM,1.0001659,385,848
DFS,1.0004044,530,987
DFS_LIM,1.0025501,717,987
DFS,1.0001659,701,892
DFS_LIM,1.0006428,631,892
DFS,0.0,363,595
DFS_LIM,1.0027885,383,595
DFS,1.9993782,650,899
DFS_LIM,2.0003319,694,899
DFS,0.0,146,194
DFS_LIM,1.0008812,465,194
DFS,0.9996891,471,116
DFS_LIM,1.0027885,286,116
DFS,0.9999275,543,380
DFS_LIM,1.0025501,663,380
DFS,0.9999275,478,122
DFS_LIM,1.0023117,394,122
DFS,1.0001659,152,140
DFS_LIM,0.0,310,140
DFS,1.0001659,416,489
DFS_LIM,1.0020733,583,489
