Algorithm_name,Execution Time (s),Searched Cells,Total Path Cost
DIJKSTRA,0.0,29,18
DFS_NORMAL,0.0,18,18
DFS_LIM,0.0,18,18
BFS,0.0009999275,29,18
A*,0.001999855,330,180
BA*,0.0030002594,329,180
EBA*,0.003000021,277,180
DIJKSTRA,0.0020003319,362,180
DFS_NORMAL,0.0010020733,494,336
DFS_LIM,0.0,136,180
BFS,0.0,187,180
A*,0.003000021,562,972
BA*,0.0040001869,793,972
EBA*,0.0040001869,617,972
DIJKSTRA,0.0019993782,584,972
DFS_NORMAL,0.0009999275,576,972
DFS_LIM,0.001999855,620,972
BFS,0.0010023117,584,972
A*,0.0009999275,7,7
BA*,0.001999855,8,7
EBA*,0.0010008812,7,7
DIJKSTRA,0.0,14,7
DFS_NORMAL,0.0,7,7
DFS_LIM,0.0,7,7
BFS,0.0009996891,14,7
A*,0.001999855,429,435
BA*,0.0009992123,137,435
EBA*,0.0020000935,120,435
DIJKSTRA,0.0010001659,456,435
DFS_NORMAL,0.0,75,435
DFS_LIM,0.0,200,439
BFS,0.0,193,435
A*,0.0029990673,733,621
BA*,0.0020003319,523,621
EBA*,0.003000021,542,621
DIJKSTRA,0.001999855,745,621
DFS_NORMAL,0.0010004044,388,621
DFS_LIM,0.0010004044,783,621
BFS,0.0010008812,657,621
A*,0.0,11,8
BA*,0.0020000935,11,8
EBA*,0.001999855,11,8
DIJKSTRA,0.0,16,8
DFS_NORMAL,0.0009980202,689,848
DFS_LIM,0.0,25,8
BFS,0.0010001659,16,8
A*,0.0009999275,71,40
BA*,0.001999855,81,40
EBA*,0.0019991398,74,40
DIJKSTRA,0.0,96,40
DFS_NORMAL,0.0,184,40
DFS_LIM,0.0,120,40
BFS,0.0,95,40
A*,0.0009999275,55,152
BA*,0.0010018349,92,152
EBA*,0.0020000935,67,152
DIJKSTRA,0.0,56,152
DFS_NORMAL,0.0,46,152
DFS_LIM,0.0,54,152
BFS,0.0009999275,57,152
A*,0.0009999275,60,36
BA*,0.0020000935,68,36
EBA*,0.0019996166,64,36
DIJKSTRA,0.0,70,36
DFS_NORMAL,0.0,121,36
DFS_LIM,0.0,77,36
BFS,0.0,90,36
A*,0.0,31,20
BA*,0.001999855,34,20
EBA*,0.0020000935,32,20
DIJKSTRA,0.0,37,20
DFS_NORMAL,0.0009999275,740,20
DFS_LIM,0.0,38,20
BFS,0.0,46,20
A*,0.0020000935,772,804
BA*,0.0030002594,418,804
EBA*,0.0029995441,444,804
DIJKSTRA,0.0020027161,772,804
DFS_NORMAL,0.0010001659,246,804
DFS_LIM,0.0010001659,442,804
BFS,0.0010006428,473,804
A*,0.0009994507,3,3
BA*,0.0010020733,4,3
EBA*,0.0019967556,3,3
DIJKSTRA,0.0010004044,5,3
DFS_NORMAL,0.0009996891,3,3
DFS_LIM,0.0,3,3
BFS,0.0,5,3
A*,0.002001524,83,175
BA*,0.0019979477,150,175
EBA*,0.0020005703,97,175
DIJKSTRA,0.0009999275,83,175
DFS_NORMAL,0.0,61,175
DFS_LIM,0.0010006428,79,175
BFS,0.0009994507,83,175
A*,0.0010001659,195,126
BA*,0.0020000935,162,126
EBA*,0.0020000935,201,126
DIJKSTRA,0.0010027885,268,126
DFS_NORMAL,0.0,60,126
DFS_LIM,0.0,164,126
BFS,0.0,192,126
A*,0.0020000935,317,789
BA*,0.0029997826,570,789
EBA*,0.0020005703,320,789
DIJKSTRA,0.0010023117,324,789
DFS_NORMAL,0.0,287,789
DFS_LIM,0.0009996891,309,789
BFS,0.0010004044,310,789
A*,0.0009996891,14,11
BA*,0.0010015965,15,11
EBA*,0.0020003319,15,11
DIJKSTRA,0.0010020733,20,11
DFS_NORMAL,0.0019972324,796,11
DFS_LIM,0.0010006428,46,11
BFS,0.0,20,11
A*,0.0009999275,203,663
BA*,0.001999855,382,663
EBA*,0.001999855,355,663
DIJKSTRA,0.0010004044,210,663
DFS_NORMAL,0.0010001659,619,663
DFS_LIM,0.0010018349,265,663
BFS,0.0,210,663
A*,0.0030024052,793,752
BA*,0.0030002594,750,752
EBA*,0.0030002594,793,752
DIJKSTRA,0.001999855,793,752
DFS_NORMAL,0.0010018349,632,1154
DFS_LIM,0.0010001659,780,752
BFS,0.0020000935,794,752
A*,0.001999855,341,686
BA*,0.0020005703,456,686
EBA*,0.0020003319,357,686
DIJKSTRA,0.0010006428,367,686
DFS_NORMAL,0.0,104,686
DFS_LIM,0.0,246,686
BFS,0.0010001659,365,686
A*,0.0009994507,90,112
BA*,0.0020000935,116,112
EBA*,0.0020003319,90,112
DIJKSTRA,0.0009999275,90,112
DFS_NORMAL,0.0,123,112
DFS_LIM,0.0,135,112
BFS,0.0,136,112
A*,0.0009996891,401,241
BA*,0.001999855,247,241
EBA*,0.0020003319,321,241
DIJKSTRA,0.0010011196,471,241
DFS_NORMAL,0.0,135,241
DFS_LIM,0.0009973049,208,241
BFS,0.0009996891,307,241
A*,0.0009996891,15,9
BA*,0.0010025501,20,9
EBA*,0.0010020733,19,9
DIJKSTRA,0.0010004044,20,9
DFS_NORMAL,0.0010018349,223,9
DFS_LIM,0.0009977818,45,9
BFS,0.0,24,9
A*,0.003000021,733,388
BA*,0.0020000935,284,388
EBA*,0.0029997826,388,388
DIJKSTRA,0.0020005703,760,388
DFS_NORMAL,0.001999855,795,388
DFS_LIM,0.0019996166,733,388
BFS,0.0010006428,283,388
A*,0.0010001659,293,241
BA*,0.0030002594,347,241
EBA*,0.0029997826,307,241
DIJKSTRA,0.0010020733,340,241
DFS_NORMAL,0.0009982586,359,241
DFS_LIM,0.0,339,241
BFS,0.0010001659,411,241
A*,0.001999855,265,172
BA*,0.001999855,192,172
EBA*,0.001999855,221,172
DIJKSTRA,0.0010025501,265,172
DFS_NORMAL,0.0,199,172
DFS_LIM,0.0,153,172
BFS,0.0,228,172
A*,0.0020000935,451,483
BA*,0.003000021,569,483
EBA*,0.0030002594,483,483
DIJKSTRA,0.0010001659,499,483
DFS_NORMAL,0.0010023117,551,483
DFS_LIM,0.0010004044,478,483
BFS,0.0010001659,517,483
A*,0.0009996891,7,6
BA*,0.0019996166,9,6
EBA*,0.0010020733,10,6
DIJKSTRA,0.0,12,6
DFS_NORMAL,0.0010001659,791,6
DFS_LIM,0.0,52,6
BFS,0.0,12,6
A*,0.001999855,137,72
BA*,0.0020003319,141,72
EBA*,0.0020000935,153,72
DIJKSTRA,0.0010004044,140,72
DFS_NORMAL,0.0010015965,387,72
DFS_LIM,0.0010004044,194,72
BFS,0.0009980202,173,72
A*,0.001999855,320,218
BA*,0.0030021667,303,218
EBA*,0.0029978752,322,218
DIJKSTRA,0.001999855,407,218
DFS_NORMAL,0.0010004044,200,218
DFS_LIM,0.0,312,218
BFS,0.0,341,218
A*,0.0009996891,28,31
BA*,0.001999855,20,31
EBA*,0.0010004044,28,31
DIJKSTRA,0.0,42,31
DFS_NORMAL,0.0,15,31
DFS_LIM,0.0,15,31
BFS,0.0,25,31
A*,0.0009999275,60,41
BA*,0.0020005703,68,41
EBA*,0.0019996166,60,41
DIJKSTRA,0.0,60,41
DFS_NORMAL,0.0,45,41
DFS_LIM,0.0,50,41
BFS,0.0009999275,60,41
A*,0.0010025501,15,11
BA*,0.001996994,19,11
EBA*,0.0019993782,19,11
DIJKSTRA,0.0009996891,27,11
DFS_NORMAL,0.0,25,11
DFS_LIM,0.0010008812,45,11
BFS,0.0,26,11
A*,0.0009999275,28,23
BA*,0.0020000935,41,23
EBA*,0.0010020733,29,23
DIJKSTRA,0.0,32,23
DFS_NORMAL,0.0010004044,753,23
DFS_LIM,0.0,60,23
BFS,0.0,54,23
A*,0.0010001659,75,168
BA*,0.0020000935,104,168
EBA*,0.0010020733,79,168
DIJKSTRA,0.0010023117,90,168
DFS_NORMAL,0.0019972324,708,168
DFS_LIM,0.0010006428,116,168
BFS,0.0,116,168
A*,0.0010015965,240,286
BA*,0.001999855,269,286
EBA*,0.0020000935,283,286
DIJKSTRA,0.0010018349,240,286
DFS_NORMAL,0.0009982586,345,286
DFS_LIM,0.0,274,286
BFS,0.0009980202,314,286
A*,0.003000021,605,667
BA*,0.0039997101,716,667
EBA*,0.0039999485,585,667
DIJKSTRA,0.0020000935,606,667
DFS_NORMAL,0.0010004044,682,667
DFS_LIM,0.0010015965,796,667
BFS,0.001001358,606,667
A*,0.0019996166,367,237
BA*,0.0020008087,227,237
EBA*,0.0019996166,220,237
DIJKSTRA,0.0010001659,487,237
DFS_NORMAL,0.0010015965,726,237
DFS_LIM,0.0,232,237
BFS,0.0010001659,302,237
A*,0.0009999275,168,142
BA*,0.001999855,200,142
EBA*,0.0020005703,160,142
DIJKSTRA,0.001003027,172,142
DFS_NORMAL,0.0,88,142
DFS_LIM,0.0010001659,142,142
BFS,0.001001358,205,142
A*,0.0030002594,779,685
BA*,0.0039999485,662,685
EBA*,0.0040001869,764,685
DIJKSTRA,0.0029997826,779,685
DFS_NORMAL,0.0010001659,475,685
DFS_LIM,0.0010001659,727,685
BFS,0.0009996891,785,685
A*,0.001999855,715,479
BA*,0.0030002594,725,479
EBA*,0.0040001869,772,479
DIJKSTRA,0.0019996166,726,479
DFS_NORMAL,0.0010004044,275,479
DFS_LIM,0.0010008812,524,583
BFS,0.0010027885,418,583
A*,0.0010001659,105,64
BA*,0.0019972324,100,64
EBA*,0.0019993782,72,64
DIJKSTRA,0.0010023117,108,64
DFS_NORMAL,0.0010015965,751,64
DFS_LIM,0.0,37,404
BFS,0.0010001659,54,404
A*,0.0020010471,438,277
BA*,0.0019996166,476,277
EBA*,0.0029997826,433,277
DIJKSTRA,0.0020000935,468,277
DFS_NORMAL,0.0,281,277
DFS_LIM,0.0009982586,418,277
BFS,0.0010006428,467,277
A*,0.0010008812,89,70
BA*,0.0020000935,106,70
EBA*,0.0019993782,93,70
DIJKSTRA,0.0,109,70
DFS_NORMAL,0.0,90,70
DFS_LIM,0.0009977818,269,70
BFS,0.0009999275,238,70
A*,0.0,10,57
BA*,0.001999855,13,57
EBA*,0.0020000935,10,57
DIJKSTRA,0.0,10,57
DFS_NORMAL,0.0,9,57
DFS_LIM,0.000998497,9,57
BFS,0.0,19,57
A*,0.00299716,610,465
BA*,0.0029997826,254,465
EBA*,0.0030002594,248,465
DIJKSTRA,0.0020003319,616,465
